bottle	CRM171_0886A	666	0	0	0	0.00	0.00	33.434	4.000	0.00	0.0
25.000	33.434	0.000	0.000
0.000	174.550	25.000
0.600	257.800	25.000
0.750	268.250	25.000
0.900	276.700	25.000
1.050	284.350	25.000
1.200	291.550	25.000
1.350	298.800	25.000
1.500	306.700	25.000
1.650	315.250	25.000
1.800	325.300	25.000
1.950	338.550	25.000
2.100	358.950	25.000
2.250	392.900	25.000
2.400	418.750	25.000
2.550	432.900	25.000
2.700	442.100	25.000
2.850	449.000	25.000
3.000	454.400	25.000
3.150	458.850	25.000
3.300	462.650	25.000
3.450	465.950	25.000
3.600	468.900	25.000
3.750	471.500	25.000
3.900	473.900	25.000
4.050	476.050	25.000
